dep;jour;n_dose1;n_complet;n_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;couv_dose1;couv_complet;couv_rappel
82;2021-02-10;259;575;0;10261;2107;0;4.6;0.9;0.0
82;2021-02-11;221;379;0;10482;2486;0;4.7;1.1;0.0
82;2021-02-12;191;573;0;10673;3059;0;4.7;1.4;0.0
82;2021-02-13;59;119;0;10732;3178;0;4.8;1.4;0.0
82;2021-02-14;6;86;0;10738;3264;0;4.8;1.4;0.0
82;2021-02-15;220;306;0;10958;3570;0;4.9;1.6;0.0
82;2021-02-16;266;381;0;11224;3951;0;5.0;1.8;0.0
82;2021-02-17;328;515;0;11552;4466;0;5.1;2.0;0.0
82;2021-02-18;457;485;0;12009;4951;0;5.3;2.2;0.0
82;2021-02-19;438;513;0;12447;5464;0;5.5;2.4;0.0
82;2021-02-20;68;141;0;12515;5605;0;5.6;2.5;0.0
82;2021-02-21;3;0;0;12518;5605;0;5.6;2.5;0.0
82;2021-02-22;190;390;0;12708;5995;0;5.6;2.7;0.0
82;2021-02-23;268;454;0;12976;6449;0;5.8;2.9;0.0
82;2021-02-24;266;440;0;13242;6889;0;5.9;3.1;0.0
82;2021-02-25;581;498;0;13823;7387;0;6.1;3.3;0.0
82;2021-02-26;600;380;0;14423;7767;0;6.4;3.4;0.0
82;2021-02-27;206;74;0;14629;7841;0;6.5;3.5;0.0
82;2021-02-28;33;8;0;14662;7849;0;6.5;3.5;0.0
82;2021-03-01;257;211;0;14919;8060;0;6.6;3.6;0.0
82;2021-03-02;477;401;0;15396;8461;0;6.8;3.8;0.0
82;2021-03-03;405;361;0;15801;8822;0;7.0;3.9;0.0
82;2021-03-04;565;303;0;16366;9125;0;7.3;4.0;0.0
82;2021-03-05;666;369;0;17032;9494;0;7.6;4.2;0.0
82;2021-03-06;675;54;0;17707;9548;0;7.9;4.2;0.0
82;2021-03-07;318;6;0;18025;9554;0;8.0;4.2;0.0
82;2021-03-08;570;150;0;18595;9704;0;8.3;4.3;0.0
82;2021-03-09;563;245;0;19158;9949;0;8.5;4.4;0.0
82;2021-03-10;738;232;0;19896;10181;0;8.8;4.5;0.0
82;2021-03-11;923;274;0;20819;10455;0;9.2;4.6;0.0
82;2021-03-12;952;115;0;21771;10570;0;9.7;4.7;0.0
82;2021-03-13;549;53;0;22320;10623;0;9.9;4.7;0.0
82;2021-03-14;63;5;0;22383;10628;0;9.9;4.7;0.0
82;2021-03-15;489;309;0;22872;10937;0;10.2;4.9;0.0
82;2021-03-16;214;307;0;23086;11244;0;10.2;5.0;0.0
82;2021-03-17;200;259;0;23286;11503;0;10.3;5.1;0.0
82;2021-03-18;280;326;0;23566;11829;0;10.5;5.2;0.0
82;2021-03-19;510;279;0;24076;12108;0;10.7;5.4;0.0
82;2021-03-20;248;60;0;24324;12168;0;10.8;5.4;0.0
82;2021-03-21;28;0;0;24352;12168;0;10.8;5.4;0.0
82;2021-03-22;410;280;0;24762;12448;0;11.0;5.5;0.0
82;2021-03-23;575;277;0;25337;12725;0;11.2;5.6;0.0
82;2021-03-24;622;298;0;25959;13023;0;11.5;5.8;0.0
82;2021-03-25;917;241;0;26876;13264;0;11.9;5.9;0.0
82;2021-03-26;1114;257;0;27990;13521;0;12.4;6.0;0.0
82;2021-03-27;421;83;0;28411;13604;0;12.6;6.0;0.0
82;2021-03-28;141;3;0;28552;13607;0;12.7;6.0;0.0
82;2021-03-29;783;343;0;29335;13950;0;13.0;6.2;0.0
82;2021-03-30;1079;267;0;30414;14217;0;13.5;6.3;0.0
82;2021-03-31;911;228;0;31325;14445;0;13.9;6.4;0.0
82;2021-04-01;1018;177;0;32343;14622;0;14.4;6.5;0.0
82;2021-04-02;1127;259;0;33470;14881;0;14.9;6.6;0.0
82;2021-04-03;596;125;0;34066;15006;0;15.1;6.7;0.0
82;2021-04-04;247;15;0;34313;15021;0;15.2;6.7;0.0
82;2021-04-05;332;16;0;34645;15037;0;15.4;6.7;0.0
82;2021-04-06;871;473;0;35516;15510;0;15.8;6.9;0.0
82;2021-04-07;946;443;0;36462;15953;0;16.2;7.1;0.0
82;2021-04-08;1385;401;0;37847;16354;0;16.8;7.3;0.0
82;2021-04-09;1526;454;0;39373;16808;0;17.5;7.5;0.0
82;2021-04-10;1502;92;0;40875;16900;0;18.1;7.5;0.0
82;2021-04-11;487;24;0;41362;16924;0;18.4;7.5;0.0
82;2021-04-12;1211;293;0;42573;17217;0;18.9;7.6;0.0
82;2021-04-13;1546;290;0;44119;17507;0;19.6;7.8;0.0
82;2021-04-14;1374;285;0;45493;17792;0;20.2;7.9;0.0
82;2021-04-15;1707;326;0;47200;18118;0;20.9;8.0;0.0
82;2021-04-16;1462;339;0;48662;18457;0;21.6;8.2;0.0
82;2021-04-17;1134;75;0;49796;18532;0;22.1;8.2;0.0
82;2021-04-18;506;16;0;50302;18548;0;22.3;8.2;0.0
82;2021-04-19;895;328;0;51197;18876;0;22.7;8.4;0.0
82;2021-04-20;1207;373;0;52404;19249;0;23.3;8.5;0.0
82;2021-04-21;1116;352;0;53520;19601;0;23.8;8.7;0.0
82;2021-04-22;1402;298;0;54922;19899;0;24.4;8.8;0.0
82;2021-04-23;1034;562;0;55956;20461;0;24.8;9.1;0.0
82;2021-04-24;1043;209;0;56999;20670;0;25.3;9.2;0.0
82;2021-04-25;635;46;0;57634;20716;0;25.6;9.2;0.0
82;2021-04-26;699;624;0;58333;21340;0;25.9;9.5;0.0
82;2021-04-27;906;837;0;59239;22177;0;26.3;9.8;0.0
82;2021-04-28;852;789;0;60091;22966;0;26.7;10.2;0.0
82;2021-04-29;1045;831;0;61136;23797;0;27.1;10.6;0.0
82;2021-04-30;1001;804;0;62137;24601;0;27.6;10.9;0.0
82;2021-05-01;1001;234;0;63138;24835;0;28.0;11.0;0.0
82;2021-05-02;609;136;0;63747;24971;0;28.3;11.1;0.0
82;2021-05-03;426;1032;0;64173;26003;0;28.5;11.5;0.0
82;2021-05-04;824;1050;0;64997;27053;0;28.8;12.0;0.0
82;2021-05-05;595;1088;0;65592;28141;0;29.1;12.5;0.0
82;2021-05-06;849;1339;0;66441;29480;0;29.5;13.1;0.0
82;2021-05-07;790;1322;0;67231;30802;0;29.8;13.7;0.0
82;2021-05-08;834;482;0;68065;31284;0;30.2;13.9;0.0
82;2021-05-09;629;504;0;68694;31788;0;30.5;14.1;0.0
82;2021-05-10;671;1235;0;69365;33023;0;30.8;14.7;0.0
82;2021-05-11;1084;1278;0;70449;34301;0;31.3;15.2;0.0
82;2021-05-12;839;1255;0;71288;35556;0;31.6;15.8;0.0
82;2021-05-13;1221;406;0;72509;35962;0;32.2;16.0;0.0
82;2021-05-14;1306;1144;0;73815;37106;0;32.8;16.5;0.0
82;2021-05-15;1385;624;0;75200;37730;0;33.4;16.7;0.0
82;2021-05-16;497;115;0;75697;37845;0;33.6;16.8;0.0
82;2021-05-17;854;1070;0;76551;38915;0;34.0;17.3;0.0
82;2021-05-18;1320;1082;0;77871;39997;0;34.6;17.7;0.0
82;2021-05-19;1041;881;0;78912;40878;0;35.0;18.1;0.0
82;2021-05-20;1337;1095;0;80249;41973;0;35.6;18.6;0.0
82;2021-05-21;1126;1119;0;81375;43092;0;36.1;19.1;0.0
82;2021-05-22;1436;532;0;82811;43624;0;36.7;19.4;0.0
82;2021-05-23;579;99;0;83390;43723;0;37.0;19.4;0.0
82;2021-05-24;1084;224;0;84474;43947;0;37.5;19.5;0.0
82;2021-05-25;1309;895;0;85783;44842;0;38.1;19.9;0.0
82;2021-05-26;1150;840;0;86933;45682;0;38.6;20.3;0.0
82;2021-05-27;1257;976;0;88190;46658;0;39.1;20.7;0.0
82;2021-05-28;1256;1080;0;89446;47738;0;39.7;21.2;0.0
82;2021-05-29;1122;512;0;90568;48250;0;40.2;21.4;0.0
82;2021-05-30;283;101;0;90851;48351;0;40.3;21.5;0.0
82;2021-05-31;1207;923;0;92058;49274;0;40.9;21.9;0.0
82;2021-06-01;1517;1001;0;93575;50275;0;41.5;22.3;0.0
82;2021-06-02;1215;928;0;94790;51203;0;42.1;22.7;0.0
82;2021-06-03;1358;1162;0;96148;52365;0;42.7;23.2;0.0
82;2021-06-04;1899;1203;0;98047;53568;0;43.5;23.8;0.0
82;2021-06-05;1541;862;0;99588;54430;0;44.2;24.2;0.0
82;2021-06-06;296;127;0;99884;54557;0;44.3;24.2;0.0
82;2021-06-07;806;1171;0;100690;55728;0;44.7;24.7;0.0
82;2021-06-08;1358;1067;0;102048;56795;0;45.3;25.2;0.0
82;2021-06-09;1359;1049;0;103407;57844;0;45.9;25.7;0.0
82;2021-06-10;1354;1164;0;104761;59008;0;46.5;26.2;0.0
82;2021-06-11;1636;1031;0;106397;60039;0;47.2;26.6;0.0
82;2021-06-12;1698;1107;0;108095;61146;0;48.0;27.1;0.0
82;2021-06-13;360;119;0;108455;61265;0;48.1;27.2;0.0
82;2021-06-14;1116;1005;0;109571;62270;0;48.6;27.6;0.0
82;2021-06-15;1359;1144;0;110930;63414;0;49.2;28.1;0.0
82;2021-06-16;1471;1102;0;112401;64516;0;49.9;28.6;0.0
82;2021-06-17;1156;1384;0;113557;65900;0;50.4;29.2;0.0
82;2021-06-18;1339;1379;0;114896;67279;0;51.0;29.9;0.0
82;2021-06-19;1735;832;0;116631;68111;0;51.8;30.2;0.0
82;2021-06-20;268;163;0;116899;68274;0;51.9;30.3;0.0
82;2021-06-21;517;1127;0;117416;69401;0;52.1;30.8;0.0
82;2021-06-22;867;1556;0;118283;70957;0;52.5;31.5;0.0
82;2021-06-23;1138;1328;0;119421;72285;0;53.0;32.1;0.0
82;2021-06-24;718;1673;0;120139;73958;0;53.3;32.8;0.0
82;2021-06-25;763;1614;0;120902;75572;0;53.7;33.5;0.0
82;2021-06-26;1084;1650;0;121986;77222;0;54.1;34.3;0.0
82;2021-06-27;179;376;0;122165;77598;0;54.2;34.4;0.0
82;2021-06-28;359;1228;0;122524;78826;0;54.4;35.0;0.0
82;2021-06-29;523;1656;0;123047;80482;0;54.6;35.7;0.0
82;2021-06-30;885;1569;0;123932;82051;0;55.0;36.4;0.0
82;2021-07-01;664;1490;0;124596;83541;0;55.3;37.1;0.0
82;2021-07-02;951;1962;0;125547;85503;0;55.7;37.9;0.0
82;2021-07-03;810;1758;0;126357;87261;0;56.1;38.7;0.0
82;2021-07-04;147;396;0;126504;87657;0;56.1;38.9;0.0
82;2021-07-05;443;1386;0;126947;89043;0;56.3;39.5;0.0
82;2021-07-06;593;1684;0;127540;90727;0;56.6;40.3;0.0
82;2021-07-07;786;1492;0;128326;92219;0;56.9;40.9;0.0
82;2021-07-08;573;1402;1;128899;93621;1;57.2;41.5;0.0
82;2021-07-09;818;1831;0;129717;95452;1;57.6;42.4;0.0
82;2021-07-10;706;1781;0;130423;97233;1;57.9;43.2;0.0
82;2021-07-11;109;336;0;130532;97569;1;57.9;43.3;0.0
82;2021-07-12;596;1637;0;131128;99206;1;58.2;44.0;0.0
82;2021-07-13;848;1878;0;131976;101084;1;58.6;44.9;0.0
82;2021-07-14;699;579;0;132675;101663;1;58.9;45.1;0.0
82;2021-07-15;1053;1708;0;133728;103371;1;59.3;45.9;0.0
82;2021-07-16;1523;2394;0;135251;105765;1;60.0;46.9;0.0
82;2021-07-17;815;1851;0;136066;107616;1;60.4;47.8;0.0
82;2021-07-18;274;170;0;136340;107786;1;60.5;47.8;0.0
82;2021-07-19;932;1792;0;137272;109578;1;60.9;48.6;0.0
82;2021-07-20;1195;1864;0;138467;111442;1;61.4;49.5;0.0
82;2021-07-21;1541;1652;0;140008;113094;1;62.1;50.2;0.0
82;2021-07-22;1429;1762;0;141437;114856;1;62.8;51.0;0.0
82;2021-07-23;1371;2678;0;142808;117534;1;63.4;52.2;0.0
82;2021-07-24;1490;1401;0;144298;118935;1;64.0;52.8;0.0
82;2021-07-25;525;184;0;144823;119119;1;64.3;52.9;0.0
82;2021-07-26;1151;1821;0;145974;120940;1;64.8;53.7;0.0
82;2021-07-27;1615;1643;0;147589;122583;1;65.5;54.4;0.0
82;2021-07-28;1791;1425;0;149380;124008;1;66.3;55.0;0.0
82;2021-07-29;1631;1502;0;151011;125510;1;67.0;55.7;0.0
82;2021-07-30;1873;2210;0;152884;127720;1;67.8;56.7;0.0
82;2021-07-31;868;466;0;153752;128186;1;68.2;56.9;0.0
82;2021-08-01;426;139;0;154178;128325;1;68.4;56.9;0.0
82;2021-08-02;1454;874;0;155632;129199;1;69.1;57.3;0.0
82;2021-08-03;1690;883;0;157322;130082;1;69.8;57.7;0.0
82;2021-08-04;1651;998;0;158973;131080;1;70.5;58.2;0.0
82;2021-08-05;1693;760;0;160666;131840;1;71.3;58.5;0.0
82;2021-08-06;1255;813;0;161921;132653;1;71.9;58.9;0.0
82;2021-08-07;1131;1270;0;163052;133923;1;72.4;59.4;0.0
82;2021-08-08;306;236;0;163358;134159;1;72.5;59.5;0.0
82;2021-08-09;1208;1100;0;164566;135259;1;73.0;60.0;0.0
82;2021-08-10;1516;1087;0;166082;136346;1;73.7;60.5;0.0
82;2021-08-11;1362;1217;0;167444;137563;1;74.3;61.0;0.0
82;2021-08-12;1540;1091;0;168984;138654;1;75.0;61.5;0.0
82;2021-08-13;1406;1187;0;170390;139841;1;75.6;62.1;0.0
82;2021-08-14;498;779;0;170888;140620;1;75.8;62.4;0.0
82;2021-08-15;81;158;0;170969;140778;1;75.9;62.5;0.0
82;2021-08-16;833;1640;0;171802;142418;1;76.2;63.2;0.0
82;2021-08-17;1028;1430;0;172830;143848;1;76.7;63.8;0.0
82;2021-08-18;688;1107;0;173518;144955;1;77.0;64.3;0.0
82;2021-08-19;982;1281;0;174500;146236;1;77.4;64.9;0.0
82;2021-08-20;987;2017;0;175487;148253;1;77.9;65.8;0.0
82;2021-08-21;509;1127;0;175996;149380;1;78.1;66.3;0.0
82;2021-08-22;52;260;0;176048;149640;1;78.1;66.4;0.0
82;2021-08-23;736;1455;0;176784;151095;1;78.5;67.1;0.0
82;2021-08-24;855;1303;0;177639;152398;1;78.8;67.6;0.0
82;2021-08-25;768;1656;0;178407;154054;1;79.2;68.4;0.0
82;2021-08-26;602;1266;0;179009;155320;1;79.4;68.9;0.0
82;2021-08-27;823;1813;0;179832;157133;1;79.8;69.7;0.0
82;2021-08-28;240;950;0;180072;158083;1;79.9;70.2;0.0
82;2021-08-29;72;254;0;180144;158337;1;79.9;70.3;0.0
82;2021-08-30;395;1233;8;180539;159570;9;80.1;70.8;0.0
82;2021-08-31;382;1229;21;180921;160799;30;80.3;71.4;0.0
82;2021-09-01;674;1432;53;181595;162231;83;80.6;72.0;0.0
82;2021-09-02;408;1284;62;182003;163515;145;80.8;72.6;0.1
82;2021-09-03;522;1856;146;182525;165371;291;81.0;73.4;0.1
82;2021-09-04;406;958;45;182931;166329;336;81.2;73.8;0.1
82;2021-09-05;33;82;1;182964;166411;337;81.2;73.8;0.1
82;2021-09-06;360;1121;147;183324;167532;484;81.4;74.3;0.2
82;2021-09-07;227;889;91;183551;168421;575;81.5;74.7;0.3
82;2021-09-08;438;1172;90;183989;169593;665;81.7;75.3;0.3
82;2021-09-09;264;921;111;184253;170514;776;81.8;75.7;0.3
82;2021-09-10;486;1226;207;184739;171740;983;82.0;76.2;0.4
82;2021-09-11;245;585;53;184984;172325;1036;82.1;76.5;0.5
82;2021-09-12;28;70;1;185012;172395;1037;82.1;76.5;0.5
82;2021-09-13;287;805;249;185299;173200;1286;82.2;76.9;0.6
82;2021-09-14;227;798;179;185526;173998;1465;82.3;77.2;0.7
82;2021-09-15;302;1112;398;185828;175110;1863;82.5;77.7;0.8
82;2021-09-16;226;487;259;186054;175597;2122;82.6;77.9;0.9
82;2021-09-17;215;530;173;186269;176127;2295;82.7;78.2;1.0
82;2021-09-18;298;1032;107;186567;177159;2402;82.8;78.6;1.1
82;2021-09-19;5;38;8;186572;177197;2410;82.8;78.6;1.1
82;2021-09-20;146;391;377;186718;177588;2787;82.9;78.8;1.2
82;2021-09-21;102;383;264;186820;177971;3051;82.9;79.0;1.4
82;2021-09-22;141;464;300;186961;178435;3351;83.0;79.2;1.5
82;2021-09-23;116;380;346;187077;178815;3697;83.0;79.4;1.6
82;2021-09-24;204;563;327;187281;179378;4024;83.1;79.6;1.8
82;2021-09-25;167;634;109;187448;180012;4133;83.2;79.9;1.8
82;2021-09-26;9;36;8;187457;180048;4141;83.2;79.9;1.8
82;2021-09-27;106;444;171;187563;180492;4312;83.2;80.1;1.9
82;2021-09-28;99;235;227;187662;180727;4539;83.3;80.2;2.0
82;2021-09-29;232;473;196;187894;181200;4735;83.4;80.4;2.1
82;2021-09-30;116;221;262;188010;181421;4997;83.4;80.5;2.2
82;2021-10-01;222;378;269;188232;181799;5266;83.5;80.7;2.3
82;2021-10-02;138;298;87;188370;182097;5353;83.6;80.8;2.4
82;2021-10-03;4;5;0;188374;182102;5353;83.6;80.8;2.4
82;2021-10-04;126;380;206;188500;182482;5559;83.7;81.0;2.5
82;2021-10-05;134;279;229;188634;182761;5788;83.7;81.1;2.6
82;2021-10-06;166;337;384;188800;183098;6172;83.8;81.3;2.7
82;2021-10-07;81;143;393;188881;183241;6565;83.8;81.3;2.9
82;2021-10-08;167;307;300;189048;183548;6865;83.9;81.5;3.0
82;2021-10-09;124;269;148;189172;183817;7013;84.0;81.6;3.1
82;2021-10-10;7;17;5;189179;183834;7018;84.0;81.6;3.1
82;2021-10-11;80;203;243;189259;184037;7261;84.0;81.7;3.2
82;2021-10-12;84;158;310;189343;184195;7571;84.0;81.7;3.4
82;2021-10-13;180;287;360;189523;184482;7931;84.1;81.9;3.5
82;2021-10-14;51;88;111;189574;184570;8042;84.1;81.9;3.6
82;2021-10-15;199;241;374;189773;184811;8416;84.2;82.0;3.7
82;2021-10-16;103;133;94;189876;184944;8510;84.3;82.1;3.8
82;2021-10-17;0;5;0;189876;184949;8510;84.3;82.1;3.8
82;2021-10-18;127;129;219;190003;185078;8729;84.3;82.1;3.9
82;2021-10-19;114;151;304;190117;185229;9033;84.4;82.2;4.0
82;2021-10-20;191;272;396;190308;185501;9429;84.5;82.3;4.2
82;2021-10-21;67;79;164;190375;185580;9593;84.5;82.4;4.3
82;2021-10-22;120;253;382;190495;185833;9975;84.5;82.5;4.4
82;2021-10-23;124;171;155;190619;186004;10130;84.6;82.5;4.5
82;2021-10-24;1;6;6;190620;186010;10136;84.6;82.5;4.5
82;2021-10-25;84;119;389;190704;186129;10525;84.6;82.6;4.7
82;2021-10-26;112;157;397;190816;186286;10922;84.7;82.7;4.8
82;2021-10-27;86;169;390;190902;186455;11312;84.7;82.7;5.0
82;2021-10-28;49;62;198;190951;186517;11510;84.7;82.8;5.1
82;2021-10-29;108;212;385;191059;186729;11895;84.8;82.9;5.3
82;2021-10-30;106;136;227;191165;186865;12122;84.8;82.9;5.4
82;2021-10-31;2;0;1;191167;186865;12123;84.8;82.9;5.4
82;2021-11-01;7;3;4;191174;186868;12127;84.8;82.9;5.4
82;2021-11-02;82;112;361;191256;186980;12488;84.9;83.0;5.5
82;2021-11-03;117;112;498;191373;187092;12986;84.9;83.0;5.8
82;2021-11-04;95;94;409;191468;187186;13395;85.0;83.1;5.9
82;2021-11-05;102;138;524;191570;187324;13919;85.0;83.1;6.2
82;2021-11-06;58;77;189;191628;187401;14108;85.0;83.2;6.3
82;2021-11-07;0;5;14;191628;187406;14122;85.0;83.2;6.3
82;2021-11-08;47;95;251;191675;187501;14373;85.1;83.2;6.4
82;2021-11-09;75;94;619;191750;187595;14992;85.1;83.3;6.7
82;2021-11-10;100;274;602;191850;187869;15594;85.1;83.4;6.9
82;2021-11-11;4;6;29;191854;187875;15623;85.1;83.4;6.9
82;2021-11-12;78;92;582;191932;187967;16205;85.2;83.4;7.2
82;2021-11-13;61;153;248;191993;188120;16453;85.2;83.5;7.3
82;2021-11-14;2;2;6;191995;188122;16459;85.2;83.5;7.3
82;2021-11-15;55;58;380;192050;188180;16839;85.2;83.5;7.5
82;2021-11-16;82;81;1084;192132;188261;17923;85.3;83.5;8.0
82;2021-11-17;90;121;951;192222;188382;18874;85.3;83.6;8.4
82;2021-11-18;87;66;817;192309;188448;19691;85.3;83.6;8.7
82;2021-11-19;140;108;957;192449;188556;20648;85.4;83.7;9.2
82;2021-11-20;72;68;273;192521;188624;20921;85.4;83.7;9.3
82;2021-11-21;3;6;25;192524;188630;20946;85.4;83.7;9.3
82;2021-11-22;50;46;605;192574;188676;21551;85.5;83.7;9.6
82;2021-11-23;71;87;1197;192645;188763;22748;85.5;83.8;10.1
82;2021-11-24;123;236;1073;192768;188999;23821;85.5;83.9;10.6
82;2021-11-25;80;79;1368;192848;189078;25189;85.6;83.9;11.2
82;2021-11-26;110;149;1337;192958;189227;26526;85.6;84.0;11.8
82;2021-11-27;98;147;673;193056;189374;27199;85.7;84.0;12.1
82;2021-11-28;4;12;37;193060;189386;27236;85.7;84.0;12.1
82;2021-11-29;61;66;1405;193121;189452;28641;85.7;84.1;12.7
82;2021-11-30;95;87;2172;193216;189539;30813;85.7;84.1;13.7
82;2021-12-01;89;88;2080;193305;189627;32893;85.8;84.2;14.6
82;2021-12-02;99;82;2460;193404;189709;35353;85.8;84.2;15.7
82;2021-12-03;126;99;2440;193530;189808;37793;85.9;84.2;16.8
82;2021-12-04;54;94;1385;193584;189902;39178;85.9;84.3;17.4
82;2021-12-05;14;12;133;193598;189914;39311;85.9;84.3;17.4
82;2021-12-06;85;75;2489;193683;189989;41800;86.0;84.3;18.5
82;2021-12-07;112;107;3581;193795;190096;45381;86.0;84.4;20.1
82;2021-12-08;142;124;2496;193937;190220;47877;86.1;84.4;21.2
82;2021-12-09;99;108;3257;194036;190328;51134;86.1;84.5;22.7
82;2021-12-10;96;144;3596;194132;190472;54730;86.2;84.5;24.3
82;2021-12-11;117;97;1825;194249;190569;56555;86.2;84.6;25.1
82;2021-12-12;4;13;126;194253;190582;56681;86.2;84.6;25.2
82;2021-12-13;103;100;2784;194356;190682;59465;86.3;84.6;26.4
82;2021-12-14;130;133;3563;194486;190815;63028;86.3;84.7;28.0
82;2021-12-15;129;138;2903;194615;190953;65931;86.4;84.7;29.3
82;2021-12-16;132;122;3522;194747;191075;69453;86.4;84.8;30.8
82;2021-12-17;149;171;3597;194896;191246;73050;86.5;84.9;32.4
82;2021-12-18;134;134;1697;195030;191380;74747;86.6;84.9;33.2
82;2021-12-19;11;12;262;195041;191392;75009;86.6;84.9;33.3
82;2021-12-20;95;79;2236;195136;191471;77245;86.6;85.0;34.3
82;2021-12-21;189;132;2864;195325;191603;80109;86.7;85.0;35.6
82;2021-12-22;152;124;2331;195477;191727;82440;86.7;85.1;36.6
82;2021-12-23;142;115;1946;195619;191842;84386;86.8;85.1;37.4
82;2021-12-24;28;39;418;195647;191881;84804;86.8;85.2;37.6
82;2021-12-25;0;3;16;195647;191884;84820;86.8;85.2;37.6
82;2021-12-26;3;2;67;195650;191886;84887;86.8;85.2;37.7
82;2021-12-27;101;134;1534;195751;192020;86421;86.9;85.2;38.4
82;2021-12-28;109;120;2197;195860;192140;88618;86.9;85.3;39.3
82;2021-12-29;121;117;1707;195981;192257;90325;87.0;85.3;40.1
82;2021-12-30;145;118;1821;196126;192375;92146;87.0;85.4;40.9
82;2021-12-31;31;23;260;196157;192398;92406;87.1;85.4;41.0
82;2022-01-01;3;4;20;196160;192402;92426;87.1;85.4;41.0
82;2022-01-02;11;7;100;196171;192409;92526;87.1;85.4;41.1
82;2022-01-03;145;96;1980;196316;192505;94506;87.1;85.4;41.9
82;2022-01-04;170;159;2816;196486;192664;97322;87.2;85.5;43.2
82;2022-01-05;215;211;2570;196701;192875;99892;87.3;85.6;44.3
82;2022-01-06;166;149;2590;196867;193024;102482;87.4;85.7;45.5
82;2022-01-07;237;225;3318;197104;193249;105800;87.5;85.8;47.0
82;2022-01-08;221;157;2334;197325;193406;108134;87.6;85.8;48.0
82;2022-01-09;12;20;158;197337;193426;108292;87.6;85.8;48.1
83;2020-12-27;4;0;0;4;0;0;0.0;0.0;0.0
83;2020-12-28;7;0;0;11;0;0;0.0;0.0;0.0
83;2020-12-29;3;0;0;14;0;0;0.0;0.0;0.0
83;2020-12-30;4;0;0;18;0;0;0.0;0.0;0.0
83;2020-12-31;1;0;0;19;0;0;0.0;0.0;0.0
83;2021-01-01;3;0;0;22;0;0;0.0;0.0;0.0
83;2021-01-02;2;0;0;24;0;0;0.0;0.0;0.0
83;2021-01-03;0;0;0;24;0;0;0.0;0.0;0.0
83;2021-01-04;4;0;0;28;0;0;0.0;0.0;0.0
83;2021-01-05;7;0;0;35;0;0;0.0;0.0;0.0
83;2021-01-06;88;0;0;123;0;0;0.0;0.0;0.0
83;2021-01-07;318;0;0;441;0;0;0.0;0.0;0.0
83;2021-01-08;426;0;0;867;0;0;0.1;0.0;0.0
83;2021-01-09;57;0;0;924;0;0;0.1;0.0;0.0
83;2021-01-10;7;0;0;931;0;0;0.1;0.0;0.0
83;2021-01-11;504;0;0;1435;0;0;0.2;0.0;0.0
83;2021-01-12;1048;4;0;2483;4;0;0.3;0.0;0.0
83;2021-01-13;967;7;0;3450;11;0;0.4;0.0;0.0
83;2021-01-14;898;6;0;4348;17;0;0.5;0.0;0.0
83;2021-01-15;764;2;0;5112;19;0;0.5;0.0;0.0
83;2021-01-16;66;0;0;5178;19;0;0.5;0.0;0.0
83;2021-01-17;7;0;0;5185;19;0;0.6;0.0;0.0
83;2021-01-18;1288;2;0;6473;21;0;0.7;0.0;0.0
83;2021-01-19;2199;8;0;8672;29;0;0.9;0.0;0.0
83;2021-01-20;1766;10;0;10438;39;0;1.1;0.0;0.0
83;2021-01-21;2289;9;0;12727;48;0;1.4;0.0;0.0
83;2021-01-22;1857;9;0;14584;57;0;1.5;0.0;0.0
83;2021-01-23;278;2;0;14862;59;0;1.6;0.0;0.0
83;2021-01-24;35;1;0;14897;60;0;1.6;0.0;0.0
83;2021-01-25;1581;8;0;16478;68;0;1.7;0.0;0.0
83;2021-01-26;1847;13;0;18325;81;0;1.9;0.0;0.0
83;2021-01-27;2200;96;0;20525;177;0;2.2;0.0;0.0
83;2021-01-28;4970;363;0;25495;540;0;2.7;0.1;0.0
83;2021-01-29;3009;357;0;28504;897;0;3.0;0.1;0.0
83;2021-01-30;261;50;0;28765;947;0;3.1;0.1;0.0
83;2021-01-31;40;0;0;28805;947;0;3.1;0.1;0.0
83;2021-02-01;1300;430;0;30105;1377;0;3.2;0.1;0.0
83;2021-02-02;1466;713;0;31571;2090;0;3.4;0.2;0.0
83;2021-02-03;1568;632;0;33139;2722;0;3.5;0.3;0.0
83;2021-02-04;1536;780;0;34675;3502;0;3.7;0.4;0.0
83;2021-02-05;1309;712;0;35984;4214;0;3.8;0.4;0.0
83;2021-02-06;71;28;0;36055;4242;0;3.8;0.5;0.0
83;2021-02-07;8;4;0;36063;4246;0;3.8;0.5;0.0
83;2021-02-08;1103;639;0;37166;4885;0;3.9;0.5;0.0
83;2021-02-09;1352;984;0;38518;5869;0;4.1;0.6;0.0
83;2021-02-10;1534;853;0;40052;6722;0;4.3;0.7;0.0
83;2021-02-11;1669;1137;0;41721;7859;0;4.4;0.8;0.0
83;2021-02-12;1378;911;0;43099;8770;0;4.6;0.9;0.0
83;2021-02-13;83;49;0;43182;8819;0;4.6;0.9;0.0
83;2021-02-14;6;6;0;43188;8825;0;4.6;0.9;0.0
83;2021-02-15;730;1104;0;43918;9929;0;4.7;1.1;0.0
83;2021-02-16;606;1509;0;44524;11438;0;4.7;1.2;0.0
83;2021-02-17;838;1880;0;45362;13318;0;4.8;1.4;0.0
83;2021-02-18;1541;3840;0;46903;17158;0;5.0;1.8;0.0
83;2021-02-19;1455;2428;0;48358;19586;0;5.1;2.1;0.0
